"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","direction"
"0.1891477108001709","0.1891477108001709","0.1891477108001709","0.1891477108001709","0.1771763414144516","0.1771763414144516","0.17478206753730774","0.17478206753730774","0.17478206753730774","0.1652049571275711","0.1652049571275711","0.15562786161899567","0.15562786161899567","0.17478206753730774","0.17478206753730774","0.17478206753730774","0.1891477108001709","0.1891477108001709","0.19154198467731476","0.19154198467731476","0.18675343692302704","0.18675343692302704","0.18675343692302704","0.19154198467731476","0.19154198467731476","0.2178790122270584","0.2178790122270584","0.2178790122270584","0.21548473834991455","0.21548473834991455","0.2011190801858902","0.2011190801858902","-0.11013664305210114","-0.11013664305210114","-0.11013664305210114","-0.11013664305210114","-0.11971373856067657","-0.11971373856067657","-0.1412622183561325","-0.1412622183561325","-0.1412622183561325","-0.11731946468353271","-0.11731946468353271","-0.12210801243782043","-0.12210801243782043","-0.1484450399875641","-0.1484450399875641","-0.1484450399875641","-0.11492519080638885","-0.11492519080638885","-0.10774236917495728","-0.10774236917495728","-0.1604164093732834","-0.1604164093732834","-0.1604164093732834","-0.1532335877418518","-0.1532335877418518","-0.1005595400929451","-0.1005595400929451","-0.1005595400929451","-0.11492519080638885","-0.11492519080638885","-0.13168510794639587","-0.13168510794639587","9.411893844604492","9.411893844604492","9.411893844604492","9.411893844604492","9.548367500305176","9.548367500305176","9.828497886657715","9.828497886657715","9.828497886657715","9.49329948425293","9.49329948425293","9.49329948425293","9.49329948425293","9.794978141784668","9.794978141784668","9.794978141784668","9.672870635986328","9.672870635986328","9.483722686767578","9.483722686767578","9.670475959777832","9.670475959777832","9.670475959777832","9.768641471862793","9.768641471862793","9.581888198852539","9.581888198852539","9.581888198852539","9.61061954498291","9.61061954498291","9.742303848266602","9.742303848266602","Above"
"0.17478206753730774","0.17478206753730774","0.17478206753730774","0.12210801243782043","0.12210801243782043","0.12210801243782043","0.12689656019210815","0.12689656019210815","0.1604164093732834","0.1604164093732834","0.1412622183561325","0.1412622183561325","0.1412622183561325","0.15083931386470795","0.15083931386470795","0.18675343692302704","0.18675343692302704","0.18675343692302704","0.18675343692302704","0.18675343692302704","0.18196488916873932","0.18196488916873932","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.20830190181732178","-0.09098244458436966","-0.09098244458436966","-0.09098244458436966","-0.06703969836235046","-0.06703969836235046","-0.06703969836235046","-0.1245022863149643","-0.1245022863149643","-0.12929083406925201","-0.12929083406925201","-0.112530916929245","-0.112530916929245","-0.112530916929245","-0.15562786161899567","-0.15562786161899567","-0.1364736706018448","-0.1364736706018448","-0.1364736706018448","-0.11492519080638885","-0.11492519080638885","-0.17957061529159546","-0.17957061529159546","-0.18196488916873932","-0.18196488916873932","-0.18196488916873932","-0.11731946468353271","-0.11731946468353271","-0.14365649223327637","-0.14365649223327637","-0.15802213549613953","-0.15802213549613953","-0.15802213549613953","9.115004539489746","9.115004539489746","9.115004539489746","9.179649353027344","9.179649353027344","9.179649353027344","9.622590065002441","9.622590065002441","9.203592300415039","9.203592300415039","9.397528648376465","9.397528648376465","9.397528648376465","9.869200706481934","9.869200706481934","9.603436470031738","9.603436470031738","9.603436470031738","9.414288520812988","9.414288520812988","9.773429870605469","9.773429870605469","9.811738014221191","9.811738014221191","9.811738014221191","9.51245403289795","9.51245403289795","9.689630508422852","9.689630508422852","9.830892562866211","9.830892562866211","9.830892562866211","Above"
"0.25618740916252136","0.25618740916252136","0.25618740916252136","0.25618740916252136","0.2849186956882477","0.2849186956882477","0.2609759569168091","0.2609759569168091","0.26815879344940186","0.26815879344940186","0.26815879344940186","0.25618740916252136","0.25618740916252136","0.2130904644727707","0.2130904644727707","0.2130904644727707","0.21069619059562683","0.21069619059562683","0.2011190801858902","0.2011190801858902","0.18196488916873932","0.18196488916873932","0.18196488916873932","0.22506183385849","0.22506183385849","0.22745610773563385","0.22745610773563385","0.18196488916873932","0.18196488916873932","0.18196488916873932","0.19872480630874634","0.19872480630874634","-0.19633053243160248","-0.19633053243160248","-0.19633053243160248","-0.19633053243160248","-0.15802213549613953","-0.15802213549613953","-0.07422251999378204","-0.07422251999378204","-0.16759923100471497","-0.16759923100471497","-0.16759923100471497","-0.18675343692302704","-0.18675343692302704","-0.1245022863149643","-0.1245022863149643","-0.1245022863149643","-0.14365649223327637","-0.14365649223327637","-0.16281068325042725","-0.16281068325042725","-0.14605076611042023","-0.14605076611042023","-0.14605076611042023","-0.14605076611042023","-0.14605076611042023","-0.1412622183561325","-0.1412622183561325","-0.15562786161899567","-0.15562786161899567","-0.15562786161899567","-0.15562786161899567","-0.15562786161899567","9.857229232788086","9.857229232788086","9.857229232788086","9.857229232788086","10.292987823486328","10.292987823486328","10.18285083770752","10.18285083770752","9.553156852722168","9.553156852722168","9.553156852722168","9.761458396911621","9.761458396911621","10.034405708312988","10.034405708312988","10.034405708312988","9.548367500305176","9.548367500305176","9.565128326416016","9.565128326416016","10.036800384521484","10.036800384521484","10.036800384521484","9.773429870605469","9.773429870605469","9.392740249633789","9.392740249633789","9.792584419250488","9.792584419250488","9.792584419250488","9.799766540527344","9.799766540527344","Above"
"0.15802213549613953","0.15802213549613953","0.15802213549613953","0.0885881707072258","0.0885881707072258","0.0885881707072258","0.112530916929245","0.112530916929245","0.1604164093732834","0.1604164093732834","0.13407939672470093","0.13407939672470093","0.13407939672470093","0.1532335877418518","0.1532335877418518","0.19633053243160248","0.19633053243160248","0.19393625855445862","0.19393625855445862","0.19393625855445862","0.1891477108001709","0.1891477108001709","0.21548473834991455","0.21548473834991455","0.21548473834991455","0.22745610773563385","0.22745610773563385","0.20830190181732178","0.20830190181732178","0.19872480630874634","0.19872480630874634","0.19872480630874634","-0.08619388937950134","-0.08619388937950134","-0.08619388937950134","-0.04788549616932869","-0.04788549616932869","-0.04788549616932869","-0.13886794447898865","-0.13886794447898865","-0.1652049571275711","-0.1652049571275711","-0.12210801243782043","-0.12210801243782043","-0.12210801243782043","-0.15802213549613953","-0.15802213549613953","-0.13168510794639587","-0.13168510794639587","-0.1005595400929451","-0.1005595400929451","-0.1005595400929451","-0.17478206753730774","-0.17478206753730774","-0.16999350488185883","-0.16999350488185883","-0.16999350488185883","-0.09577099233865738","-0.09577099233865738","-0.13886794447898865","-0.13886794447898865","-0.15562786161899567","-0.15562786161899567","-0.15562786161899567","8.961771011352539","8.961771011352539","8.961771011352539","9.033598899841309","9.033598899841309","9.033598899841309","9.627379417419434","9.627379417419434","9.143735885620117","9.143735885620117","9.387951850891113","9.387951850891113","9.387951850891113","9.931451797485352","9.931451797485352","9.56273365020752","9.56273365020752","9.378374099731445","9.378374099731445","9.378374099731445","9.83328628540039","9.83328628540039","9.830892562866211","9.830892562866211","9.830892562866211","9.466962814331055","9.466962814331055","9.725543975830078","9.725543975830078","9.845257759094238","9.845257759094238","9.845257759094238","Above"
"0.2537931203842163","0.2537931203842163","0.2537931203842163","0.23224465548992157","0.23224465548992157","0.23224465548992157","0.22506183385849","0.22506183385849","0.20351335406303406","0.20351335406303406","0.17957061529159546","0.17957061529159546","0.17957061529159546","0.19872480630874634","0.19872480630874634","0.2011190801858902","0.2011190801858902","0.1771763414144516","0.1771763414144516","0.1771763414144516","0.20590762794017792","0.20590762794017792","0.2178790122270584","0.2178790122270584","0.2178790122270584","0.18196488916873932","0.18196488916873932","0.18675343692302704","0.18675343692302704","0.19393625855445862","0.19393625855445862","0.19393625855445862","-0.13168510794639587","-0.13168510794639587","-0.13168510794639587","-0.0766167938709259","-0.0766167938709259","-0.0766167938709259","-0.1412622183561325","-0.1412622183561325","-0.1604164093732834","-0.1604164093732834","-0.12929083406925201","-0.12929083406925201","-0.12929083406925201","-0.13407939672470093","-0.13407939672470093","-0.1484450399875641","-0.1484450399875641","-0.14605076611042023","-0.14605076611042023","-0.14605076611042023","-0.1412622183561325","-0.1412622183561325","-0.13168510794639587","-0.13168510794639587","-0.13168510794639587","-0.14365649223327637","-0.14365649223327637","-0.1484450399875641","-0.1484450399875641","-0.1245022863149643","-0.1245022863149643","-0.1245022863149643","9.92426872253418","9.92426872253418","9.92426872253418","9.90272045135498","9.90272045135498","9.90272045135498","9.478934288024902","9.478934288024902","9.687235832214355","9.687235832214355","9.90272045135498","9.90272045135498","9.90272045135498","9.531607627868652","9.531607627868652","9.5435791015625","9.5435791015625","9.885960578918457","9.885960578918457","9.885960578918457","9.689630508422852","9.689630508422852","9.419076919555664","9.419076919555664","9.419076919555664","9.720755577087402","9.720755577087402","9.744698524475098","9.744698524475098","9.502876281738281","9.502876281738281","9.502876281738281","Above"
"0.17957061529159546","0.17957061529159546","0.17957061529159546","0.17957061529159546","0.14365649223327637","0.14365649223327637","0.1484450399875641","0.1484450399875641","0.1771763414144516","0.1771763414144516","0.1771763414144516","0.16281068325042725","0.16281068325042725","0.1652049571275711","0.1652049571275711","0.18435916304588318","0.18435916304588318","0.18435916304588318","0.19393625855445862","0.19393625855445862","0.2011190801858902","0.2011190801858902","0.2011190801858902","0.20590762794017792","0.20590762794017792","0.20351335406303406","0.20351335406303406","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19872480630874634","-0.11013664305210114","-0.11013664305210114","-0.11013664305210114","-0.11013664305210114","-0.0885881707072258","-0.0885881707072258","-0.13168510794639587","-0.13168510794639587","-0.13886794447898865","-0.13886794447898865","-0.13886794447898865","-0.11492519080638885","-0.11492519080638885","-0.12929083406925201","-0.12929083406925201","-0.112530916929245","-0.112530916929245","-0.112530916929245","-0.112530916929245","-0.112530916929245","-0.16281068325042725","-0.16281068325042725","-0.16281068325042725","-0.15802213549613953","-0.15802213549613953","-0.11971373856067657","-0.11971373856067657","-0.1484450399875641","-0.1484450399875641","-0.1484450399875641","-0.15802213549613953","-0.15802213549613953","9.275420188903809","9.275420188903809","9.275420188903809","9.275420188903809","9.387951850891113","9.387951850891113","9.725543975830078","9.725543975830078","9.347249031066895","9.347249031066895","9.347249031066895","9.488511085510254","9.488511085510254","9.857229232788086","9.857229232788086","9.615407943725586","9.615407943725586","9.615407943725586","9.474145889282227","9.474145889282227","9.763853073120117","9.763853073120117","9.763853073120117","9.773429870605469","9.773429870605469","9.524425506591797","9.524425506591797","9.670475959777832","9.670475959777832","9.670475959777832","9.768641471862793","9.768641471862793","Above"
"0.19393625855445862","0.19393625855445862","0.19393625855445862","0.19393625855445862","0.19633053243160248","0.19633053243160248","0.21069619059562683","0.21069619059562683","0.21069619059562683","0.1771763414144516","0.1771763414144516","0.1771763414144516","0.1771763414144516","0.20590762794017792","0.20590762794017792","0.20590762794017792","0.2011190801858902","0.2011190801858902","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.18675343692302704","0.18675343692302704","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.21548473834991455","0.21548473834991455","0.19633053243160248","0.19633053243160248","-0.12210801243782043","-0.12210801243782043","-0.12210801243782043","-0.12210801243782043","-0.1484450399875641","-0.1484450399875641","-0.16999350488185883","-0.16999350488185883","-0.16999350488185883","-0.09577099233865738","-0.09577099233865738","-0.09577099233865738","-0.09577099233865738","-0.1532335877418518","-0.1532335877418518","-0.1532335877418518","-0.09577099233865738","-0.09577099233865738","-0.08379961550235748","-0.08379961550235748","-0.08379961550235748","-0.15083931386470795","-0.15083931386470795","-0.13168510794639587","-0.13168510794639587","-0.0885881707072258","-0.0885881707072258","-0.0885881707072258","-0.1245022863149643","-0.1245022863149643","-0.1364736706018448","-0.1364736706018448","9.507665634155273","9.507665634155273","9.507665634155273","9.507665634155273","9.881172180175781","9.881172180175781","10.156514167785645","10.156514167785645","10.156514167785645","9.49090576171875","9.49090576171875","9.49090576171875","9.49090576171875","9.835680961608887","9.835680961608887","9.835680961608887","9.703995704650879","9.703995704650879","9.428654670715332","9.428654670715332","9.428654670715332","9.608224868774414","9.608224868774414","9.771035194396973","9.771035194396973","9.548367500305176","9.548367500305176","9.548367500305176","9.526819229125977","9.526819229125977","9.747093200683594","9.747093200683594","Above"
"0.2370332032442093","0.2370332032442093","0.2370332032442093","0.2370332032442093","0.25858166813850403","0.25858166813850403","0.241821750998497","0.241821750998497","0.241821750998497","0.2537931203842163","0.2537931203842163","0.23942747712135315","0.23942747712135315","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.17957061529159546","0.17957061529159546","0.2011190801858902","0.2011190801858902","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.1652049571275711","0.1652049571275711","0.17957061529159546","0.17957061529159546","-0.18196488916873932","-0.18196488916873932","-0.18196488916873932","-0.18196488916873932","-0.1604164093732834","-0.1604164093732834","-0.1005595400929451","-0.1005595400929451","-0.1005595400929451","-0.15802213549613953","-0.15802213549613953","-0.1771763414144516","-0.1771763414144516","-0.13168510794639587","-0.13168510794639587","-0.13168510794639587","-0.1364736706018448","-0.14605076611042023","-0.14605076611042023","-0.14605076611042023","-0.14605076611042023","-0.13168510794639587","-0.13168510794639587","-0.12689656019210815","-0.12689656019210815","-0.12210801243782043","-0.12210801243782043","-0.12210801243782043","-0.12689656019210815","-0.12689656019210815","-0.112530916929245","-0.112530916929245","9.806949615478516","9.806949615478516","9.806949615478516","9.806949615478516","10.089473724365234","10.089473724365234","9.945817947387695","9.945817947387695","9.945817947387695","9.498087882995605","9.498087882995605","9.706390380859375","9.706390380859375","9.888355255126953","9.888355255126953","9.888355255126953","9.526819229125977","9.56273365020752","9.56273365020752","9.56273365020752","9.56273365020752","9.907508850097656","9.907508850097656","9.715967178344727","9.715967178344727","9.452596664428711","9.452596664428711","9.452596664428711","9.747093200683594","9.747093200683594","9.756669998168945","9.756669998168945","Above"
"0.18675343692302704","0.18675343692302704","0.18675343692302704","0.19872480630874634","0.19872480630874634","0.2130904644727707","0.2130904644727707","0.2130904644727707","0.19154198467731476","0.19154198467731476","0.1891477108001709","0.1891477108001709","0.1891477108001709","0.22506183385849","0.22506183385849","0.22506183385849","0.22506183385849","0.22266755998134613","0.22266755998134613","0.22266755998134613","0.22266755998134613","0.22266755998134613","0.20590762794017792","0.20590762794017792","0.2130904644727707","0.2130904644727707","0.2130904644727707","0.2130904644727707","0.2130904644727707","0.18196488916873932","0.18196488916873932","0.18196488916873932","-0.12929083406925201","-0.12929083406925201","-0.12929083406925201","-0.17478206753730774","-0.17478206753730774","-0.19154198467731476","-0.19154198467731476","-0.19154198467731476","-0.09816526621580124","-0.09816526621580124","-0.112530916929245","-0.112530916929245","-0.112530916929245","-0.1652049571275711","-0.1652049571275711","-0.10774236917495728","-0.10774236917495728","-0.11013664305210114","-0.11013664305210114","-0.11013664305210114","-0.18196488916873932","-0.18196488916873932","-0.1484450399875641","-0.1484450399875641","-0.09577099233865738","-0.09577099233865738","-0.09577099233865738","-0.1245022863149643","-0.1245022863149643","-0.12929083406925201","-0.12929083406925201","-0.12929083406925201","9.534002304077148","9.534002304077148","9.534002304077148","9.926663398742676","9.926663398742676","10.223553657531738","10.223553657531738","10.223553657531738","9.672870635986328","9.672870635986328","9.514847755432129","9.514847755432129","9.514847755432129","9.850046157836914","9.850046157836914","9.742303848266602","9.742303848266602","9.464568138122559","9.464568138122559","9.464568138122559","9.622590065002441","9.622590065002441","9.785401344299316","9.785401344299316","9.557945251464844","9.557945251464844","9.557945251464844","9.514847755432129","9.514847755432129","9.75427532196045","9.75427532196045","9.75427532196045","Above"
"0.20830190181732178","0.20830190181732178","0.20830190181732178","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.21069619059562683","0.21069619059562683","0.21069619059562683","0.2011190801858902","0.19633053243160248","0.19633053243160248","0.19633053243160248","0.20830190181732178","0.20830190181732178","0.20830190181732178","0.19872480630874634","0.19872480630874634","0.18196488916873932","0.18196488916873932","0.19872480630874634","0.19872480630874634","0.19872480630874634","0.19633053243160248","0.19633053243160248","0.17478206753730774","0.17478206753730774","0.17478206753730774","0.18196488916873932","0.18196488916873932","-0.15083931386470795","-0.15083931386470795","-0.15083931386470795","-0.12210801243782043","-0.12210801243782043","-0.12210801243782043","-0.112530916929245","-0.112530916929245","-0.15562786161899567","-0.15562786161899567","-0.15562786161899567","-0.15083931386470795","-0.13168510794639587","-0.13168510794639587","-0.13168510794639587","-0.1364736706018448","-0.1364736706018448","-0.1364736706018448","-0.14605076611042023","-0.14605076611042023","-0.15562786161899567","-0.15562786161899567","-0.13886794447898865","-0.13886794447898865","-0.13886794447898865","-0.1245022863149643","-0.1245022863149643","-0.14605076611042023","-0.14605076611042023","-0.14605076611042023","-0.1364736706018448","-0.1364736706018448","9.495694160461426","9.495694160461426","9.495694160461426","9.672870635986328","9.672870635986328","9.672870635986328","9.816526412963867","9.816526412963867","9.409500122070312","9.409500122070312","9.409500122070312","9.589070320129395","9.876383781433105","9.876383781433105","9.876383781433105","9.560338973999023","9.560338973999023","9.560338973999023","9.510059356689453","9.510059356689453","9.842864036560059","9.842864036560059","9.739910125732422","9.739910125732422","9.739910125732422","9.457385063171387","9.457385063171387","9.694418907165527","9.694418907165527","9.694418907165527","9.75427532196045","9.75427532196045","Above"
